regime,snr_db,sir_db,row_count,reference,reference_short,a5_macro_f1,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
hard_interference,-10.0,0.0,165,mcldnn_reimplementation,MCLDNN,0.2004852429755892,-0.0201946500778383,-0.0699101000114407,0.0296732278669892,0.0404644332458064,-0.0266666666666666,-0.0758484848484848,0.0248636363636363,800,20260812,10
hard_interference,-10.0,0.0,165,iqformer_inspired,IQFormer,0.2004852429755892,0.005743394740385,-0.0382125374876343,0.0519626002675326,0.0338724044706303,-0.0066666666666666,-0.0563939393939393,0.0448484848484848,800,20260812,10
hard_interference,-10.0,0.0,165,cssl_amc_supervised_adaptation,CSSL,0.2004852429755892,0.0511795920333229,0.004185358429092,0.1034499606101633,0.0377462999981913,0.0557575757575757,0.0078787878787878,0.1060757575757575,800,20260812,10
hard_interference,-10.0,0.0,165,a0_backbone,A0,0.2004852429755892,0.0283275202354064,-0.0102759762266119,0.0706100312609441,0.0277782343280596,0.0290909090909091,-0.0121212121212121,0.0733484848484848,800,20260812,10
hard_interference,-6.0,-15.0,156,mcldnn_reimplementation,MCLDNN,0.2187043281780983,0.1075273087574074,0.0607845800080366,0.1532967890599955,0.0327558290337735,0.0858974358974358,0.0371634615384615,0.1371794871794871,800,20260812,10
hard_interference,-6.0,-15.0,156,iqformer_inspired,IQFormer,0.2187043281780983,0.1185405899401713,0.0698931130345529,0.1649808383604493,0.0364771547879088,0.107051282051282,0.0557692307692307,0.1577083333333333,800,20260812,10
hard_interference,-6.0,-15.0,156,cssl_amc_supervised_adaptation,CSSL,0.2187043281780983,0.0809584315671107,0.030372359925126,0.1299998823032924,0.0259209793067284,0.0884615384615384,0.0358814102564102,0.1397596153846153,800,20260812,10
hard_interference,-6.0,-15.0,156,a0_backbone,A0,0.2187043281780983,0.0343286097717134,-0.0090127296822309,0.0746594146052158,0.0316668239731535,0.0346153846153846,-0.0089743589743589,0.0762980769230769,800,20260812,10
hard_interference,-6.0,-10.0,170,mcldnn_reimplementation,MCLDNN,0.2633343514564981,-0.0148419561563526,-0.0673038479510244,0.0378005571597406,0.0336845372299638,-0.0117647058823529,-0.0723529411764705,0.0447205882352941,800,20260812,10
hard_interference,-6.0,-10.0,170,iqformer_inspired,IQFormer,0.2633343514564981,-0.0095238054232854,-0.0627682792129278,0.0448502723716121,0.0433481533015167,-0.0223529411764705,-0.0858823529411764,0.0382647058823529,800,20260812,10
hard_interference,-6.0,-10.0,170,cssl_amc_supervised_adaptation,CSSL,0.2633343514564981,0.0724570772894794,0.0240335282687628,0.1261219444023313,0.0378246721651503,0.098235294117647,0.0435147058823529,0.1553235294117647,800,20260812,10
hard_interference,-6.0,-10.0,170,a0_backbone,A0,0.2633343514564981,0.018444377851145,-0.0173694672596725,0.0604940180193277,0.0285934776539063,0.0241176470588235,-0.0158823529411764,0.0711764705882352,800,20260812,10
hard_interference,-6.0,-5.0,139,mcldnn_reimplementation,MCLDNN,0.2815096791835944,-0.0353445802103518,-0.0982544633102809,0.0251716877281558,0.0338586633555529,-0.0330935251798561,-0.0964028776978417,0.024478417266187,800,20260812,10
hard_interference,-6.0,-5.0,139,iqformer_inspired,IQFormer,0.2815096791835944,-0.0030795687134193,-0.0686702048214153,0.058591071369904,0.0449756382726996,-0.0035971223021582,-0.0690827338129496,0.0590107913669064,800,20260812,10
