regime,axis,level_db,candidate,reference,reference_short,row_count,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
unseen_jammer,sir_db,10.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,1042,-0.13558591539406836,-0.15398074808734522,-0.11766798094558914,0.01557684728878938,-0.12763915547024954,-0.14596928982725527,-0.10978646833013436,1000,20260812,10
unseen_jammer,sir_db,10.0,a5_vimd_full,iqformer_inspired,IQFormer,1042,-0.18312281721205512,-0.2038304620659685,-0.16225766969342542,0.01918027866253271,-0.1673704414587332,-0.18771593090211133,-0.14682581573896353,1000,20260812,10
unseen_speed,snr_db,-10.0,a5_vimd_full,a0_backbone,A0,610,0.017806254352263594,-0.0008395391764323188,0.03640268012513835,0.01414163769331703,0.018360655737704918,-0.0021311475409836068,0.036721311475409836,1000,20260812,10
unseen_speed,snr_db,-10.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,610,0.0716159163367493,0.045362804858853904,0.09769650236807641,0.020791728408312164,0.0798360655737705,0.05229508196721312,0.10541393442622951,1000,20260812,10
unseen_speed,snr_db,-10.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,610,-0.02171901400904435,-0.04968249514979217,0.004717964658376385,0.021420292101434375,-0.027213114754098367,-0.05377049180327868,-0.00180327868852459,1000,20260812,10
unseen_speed,snr_db,-10.0,a5_vimd_full,iqformer_inspired,IQFormer,610,-0.022713233717300933,-0.05093429837225751,0.0047454042729368,0.023517534536969836,-0.02786885245901639,-0.05541803278688525,0.0011475409836065567,1000,20260812,10
unseen_speed,snr_db,-6.0,a5_vimd_full,a0_backbone,A0,635,0.04240061770157321,0.01791356840553403,0.06540725657379222,0.021145592259737174,0.03826771653543306,0.01495275590551181,0.06141732283464567,1000,20260812,10
unseen_speed,snr_db,-6.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,635,0.12476796749854291,0.09589934779863754,0.15188449861770684,0.013149898479042826,0.12866141732283465,0.09920472440944882,0.15653543307086615,1000,20260812,10
unseen_speed,snr_db,-6.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,635,-0.07195615619138387,-0.10210050691033372,-0.04052892109177987,0.025469284204175296,-0.0768503937007874,-0.10755905511811023,-0.04488188976377953,1000,20260812,10
unseen_speed,snr_db,-6.0,a5_vimd_full,iqformer_inspired,IQFormer,635,-0.06718617880349295,-0.09679374878977928,-0.03449210089023456,0.026011038801537906,-0.07653543307086615,-0.10630708661417322,-0.04535039370078741,1000,20260812,10
unseen_speed,snr_db,-2.0,a5_vimd_full,a0_backbone,A0,626,0.07407378478625226,0.05099270351561572,0.0981946058869186,0.020760958118488916,0.06900958466453674,0.044720447284345044,0.0929752396166134,1000,20260812,10
unseen_speed,snr_db,-2.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,626,0.09235256313903546,0.06588527957987933,0.1181220286686616,0.01684640517293577,0.09792332268370606,0.06932507987220447,0.12428913738019166,1000,20260812,10
unseen_speed,snr_db,-2.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,626,-0.07969214557362855,-0.10657234646571305,-0.05414624920177599,0.011874697228997748,-0.07603833865814696,-0.10288338658146966,-0.04918929712460065,1000,20260812,10
